repo,date,commit,is_post,n_files,n_files_pos_fanin,frac_leaves,max_fanin,mean_fanin,gini,entropy_norm,r2_powerlaw,r2_lognormal,aic_powerlaw,aic_lognormal,bic_powerlaw,bic_lognormal,delta_aic,lognormal_wins,vuong_z,vuong_p,lognormal_coeff_c
pandas,2024-12-01,652682993cfe130c733944f494e82c367bcfac5b,False,1498,330,0.7797062750333779,1532.0,4.2556742323097465,0.9610170946883425,0.6549083100966944,0.9662986525249992,0.981914548332143,-909.9376137200022,-1113.3395075001092,-902.3394284110811,-1101.9422295367276,203.401893780107,True,9.083892346069737,0.0,-0.11286976462903148
pandas,2025-01-01,8fbe6ac83da590acfc58ff83713aac14ab7f900d,False,1497,330,0.779559118236473,1531.0,4.255845023380093,0.9609627878159919,0.6550508840334356,0.9662686637098643,0.9819469343708844,-909.6623723724941,-1113.949251267696,-902.0641870635731,-1102.5519733043143,204.28687889520177,True,9.100714834178268,0.0,-0.11309182729653322
pandas,2025-02-01,d72f165eb327898b1597efe75ff8b54032c3ae7b,False,1499,330,0.7798532354903269,1533.0,4.245496997998666,0.9609630807716352,0.6548570915600275,0.9659913691008337,0.9818520151773673,-907.1760697346222,-1112.434159302625,-899.5778844257011,-1101.0368813392433,205.2580895680028,True,9.052310416113128,0.0,-0.11371056570023358
pandas,2025-03-01,57fd50221ea3d5de63d909e168f10ad9fc0eee9b,False,1500,331,0.7793333333333333,1536.0,4.250666666666667,0.9609050606440821,0.6548618191150857,0.965874955646215,0.9819241323889172,-908.0545805689834,-1116.3897836452613,-900.4503438182293,-1104.98342851913,208.33520307627793,True,9.089111213018459,0.0,-0.1144665013502611
pandas,2025-04-01,4c5f4ca89dc74727c846d2707df84d00f0a39883,False,1503,332,0.7791084497671324,1537.0,4.2481703260146375,0.9609177364404575,0.654906187963982,0.9659578022978478,0.9820500125163937,-911.0324765579367,-1121.5162767321888,-903.4222066201037,-1110.1008718254393,210.4838001742521,True,9.136472803766768,0.0,-0.11467311415091769
pandas,2025-05-01,e55d90783bac30b75e7288380b15a62ab6e43f78,False,1503,331,0.7797737857618097,1538.0,4.249500998003992,0.960974351073439,0.6549862650518128,0.9656369692284974,0.9818419899617968,-905.3299593748767,-1114.4647677891867,-897.7257226241226,-1103.0584126630556,209.13480841431,True,9.120034151099393,0.0,-0.1150946536332943
pandas,2025-06-01,c708e152c42f81b17cf6e47f7939a86e4c3fc77f,False,1506,334,0.7782204515272244,1541.0,4.250332005312085,0.960812584687029,0.6545732230665215,0.9666616790700492,0.9824095952554889,-924.71558532437,-1136.2598031564878,-917.0933033384166,-1124.8263801775577,211.54421783211785,True,9.119944780918981,0.0,-0.11314390562073828
pandas,2025-07-01,7817cb25047152d02908ab61801f5a97b5e379ff,False,1506,334,0.7782204515272244,1541.0,4.250996015936255,0.9607779441434512,0.6546821104150486,0.9665091374694335,0.9822606149651032,-923.4264028392365,-1133.6785032261944,-915.8041208532832,-1122.2450802472642,210.25210038695786,True,9.091485048253833,0.0,-0.11311680070655794
pandas,2025-08-01,9ff14a3ec4259b04b25aa9ce5b23185574c2c771,False,1506,335,0.7775564409030544,1541.0,4.2357237715803455,0.9605725085236729,0.6542039481340665,0.9660367347473205,0.9817076624561563,-923.0847802404309,-1128.3818583396117,-915.4565191767807,-1116.9394667441366,205.2970780991808,True,8.877128354220098,0.0,-0.11251626649846674
pandas,2025-09-01,ef4a9c3f6cbb53dc1d95e85a09e356f399355be2,False,1507,336,0.7770404777704047,1545.0,4.2733908427339085,0.960802796061444,0.6533905221520985,0.9669992852899086,0.9820836316565958,-935.0255923342983,-1138.2592614780947,-927.3913700143719,-1126.807927998205,203.23366914379642,True,9.112852400608203,0.0,-0.11042521281590517
pandas,2025-10-01,6cca1958d16ff6325641f76e803b8e6fcd0f895c,False,1510,336,0.7774834437086092,1548.0,4.305960264900662,0.9611072293598912,0.6534192104634144,0.9674574152399243,0.9822257945261832,-938.2754481239082,-1139.4886702506003,-930.6412258039818,-1128.0373367707107,201.21322212669213,True,9.387488323323002,0.0,-0.10949814875414976
pandas,2025-11-01,8f359f8e13a501e7f26a215796fe094825ba86bd,False,1510,336,0.7774834437086092,1550.0,4.324503311258278,0.961355942516962,0.6532093516755828,0.9679196588372082,0.9825249878280028,-940.9940462560171,-1143.104447751017,-933.3598239360907,-1131.6531142711274,202.1104014949999,True,9.578438483095873,0.0,-0.1092309248146135
pandas,2025-12-01,945385d09c5c0ca9ba09336ff7727dbe3349697e,False,1510,336,0.7774834437086092,1550.0,4.343046357615894,0.9614736765570184,0.6531679119207802,0.9682193264579639,0.9827279887546105,-943.3200652228003,-1146.2031247434068,-935.6858429028739,-1134.7517912635171,202.88305952060648,True,9.670410018296645,0.0,-0.10900296850695418
pandas,2026-01-01,39c3654092dfa74eb1b684892b4ad8dd0a5d4106,True,1511,336,0.7776307081403044,1550.0,4.341495698213104,0.9615056657681071,0.6530634292932661,0.9675510543795706,0.9821001555187486,-935.9746351159979,-1133.8529461046496,-928.3404127960715,-1122.40161262476,197.87831098865172,True,9.61119240061611,0.0,-0.10921219025842488
pandas,2026-02-01,3a5b4c26c1cbdabbd7c47bd60777d5f017bf469d,True,1512,334,0.7791005291005291,1551.0,4.321428571428571,0.9619070292470966,0.6519780348519997,0.9685019090778462,0.9825425625593203,-940.7577506803075,-1135.8715801660487,-933.1354686943541,-1124.4381571871186,195.11382948574123,True,9.558391514167335,0.0,-0.10730336665920137
pandas,2026-03-01,dc84f46f4633b213c5b002eaa5cd89375541e1d4,True,1507,331,0.7803583278035833,1556.0,4.344392833443928,0.9620413022918655,0.6524692223307227,0.9678538844526094,0.9823578740491032,-924.1610489754381,-1120.7617303415857,-916.556812224684,-1109.3553752154544,196.60068136614757,True,9.626996585631558,0.0,-0.1094212672169736
pandas,2026-04-01,e3ae055ab220f9ca9836b3229374cafc46397c18,True,1506,331,0.7802124833997344,1558.0,4.386454183266932,0.9621554150739859,0.6529756825237748,0.9675367544689845,0.9823610267439681,-917.9677160465018,-1117.8769544758275,-910.3634792957477,-1106.4705993496964,199.90923842932568,True,9.989370301527881,0.0,-0.11111584952755577
pandas,2026-05-01,0c90bcc87208fc095225b749dd86168470f6c159,True,1508,331,0.7805039787798409,1558.0,4.404509283819628,0.9622085802349329,0.6537422330394672,0.9679391755037938,0.9828897426937802,-921.292149868933,-1127.1458301399553,-913.6879131181789,-1115.7394750138242,205.8536802710222,True,10.104407936096502,0.0,-0.11172383568504257
